id,start-date,submit-date,network,age-group,country,years-php,years-programming,education,numframeworks,fw-work-choice,fw-work-other,fw-work-reason-easy,fw-work-reason-community,fw-work-reason-tutorials,fw-work-reason-tested,fw-work-reason-features,fw-work-reason-forced,fw-work-reason-other,fw-work-reason-other-why,fw-personal-choice,fw-personal-other,fw-personal-reason-easy,fw-personal-reason-community,fw-personal-reason-tutorials,fw-personal-reason-tested,fw-personal-reason-features,fw-personal-reason-other,fw-personal-reason-other-why,contributes,laravel,yii1,yii2,zf1,zf2,symfony2,phalcon,aura,slim,silex,webiny,cake,fuel,kohana,ci,prado,phpixie,flight,simple,typo,nette,agavi,other
38810,"2015-03-19 04:06:08","2015-03-19 04:09:33",5233fa70fa09186867e59d1963801b28bb6ad3aa,3,Indonesia,5,5,5,1,CodeIgniter,,1,1,1,1,1,1,,,CodeIgniter,,1,1,1,1,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
38812,"2015-03-19 04:08:31","2015-03-19 04:13:09",6a6b8ef8bd76d34852e3674ce5e5315d0beb38e5,2,India,3,3,6,3,CodeIgniter,,,1,,,,,,,"Zend Framework 1",,,1,,,,,,"Yes, I help with both code and documentation",,,,1,,,,,,,,,,,1,,,,,,,,
38828,"2015-03-19 04:44:47","2015-03-19 04:49:04",4a8fa833147d88b452efe0b9c40b8252e27667a8,3,India,5,7,3,15,"Simple MVC Framework",,1,,,,,,1,"Its perfect for application skelton","Simple MVC Framework",,1,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
38846,"2015-03-19 05:36:27","2015-03-19 05:38:50",c55567ecff4dfad2bf5574a6a6012e731b242dfb,3,"United States",5,7,4,3,Laravel,,1,1,1,1,1,,,,Laravel,,1,1,1,1,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
38847,"2015-03-19 05:36:34","2015-03-19 06:02:51",1337cc80af8b4ae033b387d3107f3d940bbf5a16,5,France,15,30,3,1,"No Framework",,1,,,,,,,,"No Framework",,1,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
38854,"2015-03-19 05:47:46","2015-03-19 05:51:19",851f1a49d681c0a37ead67b0575bd181fd486a04,3,Austria,12,12,1,3,Laravel,,1,1,1,,,,,,Laravel,,1,1,1,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
38863,"2015-03-19 05:58:05","2015-03-19 06:00:05",ea3fd4c328e19a54a5d43a581b8cc6ab39b026a1,2,Indonesia,3,4,5,3,"Yii 2",,,,,,1,,,,"Yii 2",,,,,,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
38865,"2015-03-19 06:00:19","2015-03-19 06:02:55",ea3fd4c328e19a54a5d43a581b8cc6ab39b026a1,2,Indonesia,3,3,5,2,CodeIgniter,,,,,,,1,,,"Yii 2",,,,,,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
38885,"2015-03-19 06:40:21","2015-03-19 06:44:21",f0b3d259fb5f857af75c3dc8f02c3800ccd7a1dc,4,Indonesia,20,20,1,2,CodeIgniter,,1,1,,,,,,,CodeIgniter,,1,1,1,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
38889,"2015-03-19 06:54:27","2015-03-19 06:57:19",e45ad1779cd8b060da170456f8ff0feadb0be921,4,"Czech Republic",16,16,6,1,Nette,,1,1,,1,1,,,,Nette,,1,1,,1,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
38900,"2015-03-19 07:09:21","2015-03-19 07:11:23",5b2df51c6789fb3c10129ebcad9f0593f0e33ee1,2,"Czech Republic",3,3,4,1,"No Framework",,,,,,,1,,,Nette,,,1,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
38905,"2015-03-19 07:19:15","2015-03-19 07:23:17",af717dfe392f66a2bae3f243a84e9b5faf4de41b,2,Uzbekistan,6,8,6,3,"Yii 2",,1,,,1,1,,,,"Yii 2",,1,,,1,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
38938,"2015-03-19 08:01:19","2015-03-19 08:05:18",25d36fdb2dba9548d3f3403ca7f5d93664edd32a,2,Indonesia,1,0,1,2,Laravel,,,1,,,,,,,Laravel,,,1,,,,,,"Yes, I help with both code and documentation",1,,,,,,,,,,,,,,,,,,,,,,
38943,"2015-03-19 08:07:48","2015-03-19 12:37:11",e3ae17038fbdccfbae72ef7e8b764cbe5e587844,3,Poland,6,6,5,2,"Zend Framework 1",,,,,,,,1,,CodeIgniter,,1,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
38952,"2015-03-19 08:14:51","2015-03-19 08:18:17",bbbd111b51675946a88c9baca50199d1b44fa103,2,Ukraine,1,1,2,2,"Zend Framework 2",,,,,,,1,,,Laravel,,,,,1,,,,"Yes, I help with code (including tests)",,,,,,1,,,,,,,,,,,,,,,,,
38968,"2015-03-19 08:35:11","2015-03-19 08:37:45",697b6339e036d4bdda9dddf934d730736b9ca060,3,Australia,4,12,4,3,Symfony2,,,1,,1,1,,,,Symfony2,,1,1,,1,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
38977,"2015-03-19 08:48:12","2015-03-19 08:49:39",b12cedb65e231875de630d2220f047b58bfc0896,2,Ukraine,3,8,5,2,Laravel,,,,,,1,,,,Laravel,,1,,,,,,,"Yes, I help with documentation (official docs only)",,,,,,,,,,,,,,,1,,,,,,,,
38979,"2015-03-19 08:49:49","2015-03-19 08:52:40",7f8ca75299178babff2bebb90824bff3df279b28,3,Netherlands,4,6,5,3,"Zend Framework 2",,,1,,,,,,,"Zend Framework 2",,,1,1,,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
38993,"2015-03-19 09:07:06","2015-03-19 09:11:12",fa75314abc761a2483c9861d803129505b8bce89,3,"Saudi Arabia",10,12,2,2,CodeIgniter,,1,1,,1,1,,,,CodeIgniter,,1,1,,1,1,,,"Yes, I help with code (including tests)",,,,,,,,,,,,,,,1,,,,,,,,
38994,"2015-03-19 09:09:21","2015-03-19 09:14:12",abb1074d7ec8b962624379db3cd2389d3c8601b6,3,"Czech Republic",7,9,5,3,Nette,,,,,,1,,,,Nette,,,,,,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
38999,"2015-03-19 09:12:59","2015-03-19 09:16:04",4c2ce35238741e5892be54a532677babc4fa1b13,2,Indonesia,3,3,5,3,Laravel,,1,,,,,,,,CodeIgniter,,1,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39035,"2015-03-19 09:53:48","2015-03-19 09:56:16",6c1ff722e57dc88de4863a9a02bd66ae3e56478e,4,Germany,10,15,6,4,Symfony2,,,,1,,1,,,,"Yii 2",,1,1,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39043,"2015-03-19 10:04:13","2015-03-19 10:06:45",17c666eb26e1a9bdc3b1174a64ecb8f00205a994,5,Canada,5,45,5,4,CodeIgniter,,1,1,,1,,,,,CodeIgniter,,1,1,,1,,,,"Yes, I help with both code and documentation",,,,,,,,,,,,,,,1,,,,,,,,
39052,"2015-03-19 10:17:57","2015-03-19 10:20:52",4c2ce35238741e5892be54a532677babc4fa1b13,2,Indonesia,5,5,5,2,Laravel,,,1,,1,1,,,,CodeIgniter,,1,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39060,"2015-03-19 10:34:49","2015-03-19 10:38:01",e2e34e95d3f14e65a32d351e5dbc927bdb04aa5e,4,Germany,12,19,3,3,Laravel,,1,1,,1,,,,,Laravel,,1,1,,1,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39073,"2015-03-19 10:48:16","2015-03-19 10:56:25",672c14e228eba3e26264719509a992b3cff3ae92,3,Spain,9,11,5,4,CodeIgniter,,1,,,,,,,,Symfony2,,1,,,,,1,"Best structured, powerful and community",No,,,,,,,,,,,,,,,,,,,,,,,
39074,"2015-03-19 10:50:42","2015-03-19 10:53:08",e2dcc3753ce9ce64f60bf500da41d0c6e6f29428,5,Germany,12,23,1,2,CodeIgniter,,1,1,,,1,,,,CodeIgniter,,1,1,,,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
39090,"2015-03-19 11:08:17","2015-03-19 11:11:25",f300e2545ead588c30d0ab886dd83483fdd83bdd,2,India,1,2,5,2,Laravel,,,1,1,,1,1,,,Laravel,,,1,1,,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
39100,"2015-03-19 11:15:28","2015-03-19 11:19:20",de8522844914c7a261bf1f2a031d26b4f9751e02,4,Canada,10,16,5,6,CodeIgniter,,1,1,,,,,,,CodeIgniter,,1,1,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39101,"2015-03-19 11:16:48","2015-03-19 11:20:45",1c25f4e9623bbf479ba6d3731423927d2f75a25c,2,Ukraine,1,10,4,1,"Zend Framework 1",,,,,,,,1,"Good for start to learn MVC pattern on PHP.","No Framework",,,,,,,1,"Same as at work.",No,,,,,,,,,,,,,,,,,,,,,,,
39106,"2015-03-19 11:22:27","2015-03-19 11:26:35",13b3de1dcc942b175e1835227b1c3861fee6f16a,3,"Czech Republic",13,18,7,8,Nette,,1,1,1,1,,,,,Nette,,1,1,1,1,,,,"Yes, I help with documentation (official docs only)",,,,,,,,,,,,,,,,,,,,,1,,
39124,"2015-03-19 11:47:42","2015-03-19 11:50:29",0e7674f312ae49fb0d87ebc6b8b8ebeb3a99cace,3,Poland,10,15,6,5,"Yii 1",,1,1,1,1,1,,,,"Yii 1",,1,1,1,1,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
39156,"2015-03-19 12:26:24","2015-03-19 12:28:50",a08404afe1326ca4ca81793342053bd1ac8eedb0,3,Belarus,10,14,4,3,CodeIgniter,,1,,,,,,,,CodeIgniter,,1,,,1,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39158,"2015-03-19 12:30:53","2015-03-19 12:33:40",ef0e85868ecabe186bdd692041e4531a3d8a9836,2,Afghanistan,30,60,1,20,CodeIgniter,,1,,1,,,,,,CodeIgniter,,1,,,,,,,"Yes, I help with code (including tests)",,,,,,,,,,,,,,,1,,,,,,,,
39159,"2015-03-19 12:32:40","2015-03-19 12:36:33",7b229a5a55582d6ccee323cdbe32a876b3bd39f0,2,"Czech Republic",5,7,1,5,Nette,,1,,,,,1,,,Symfony2,,1,1,1,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39162,"2015-03-19 12:37:47","2015-03-19 12:46:02",2caaf6a16b3fb7d0935d51751b6d556ea149e670,2,Indonesia,4,5,2,2,"Yii 1",,,1,1,1,,,,,"Yii 1",,,1,1,1,,,,"Yes, I help with both code and documentation",,1,,,,,,,,,,,,,1,,,,,,,,
39166,"2015-03-19 12:44:25","2015-03-19 12:47:10",1a1a7177424cf4cd2df1c076386f5df9f21e08ba,3,Turkey,10,10,5,2,"Zend Framework 2",,1,,,,,,,,"Zend Framework 2",,1,1,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39169,"2015-03-19 12:45:40","2015-03-19 12:55:38",72d06ab60ac4ded6f4e73e903e7fdcfe453f4401,3,Indonesia,10,12,5,2,"Yii 2",,1,1,,1,1,,,,"Yii 2",,1,1,1,1,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
39173,"2015-03-19 12:53:12","2015-03-19 12:55:20",d6f714660313a3da1b60c701e3532ea0625daf99,3,Spain,8,15,5,5,CodeIgniter,,1,,1,1,,,,,CodeIgniter,,1,,1,1,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39183,"2015-03-19 13:02:48","2015-03-19 13:05:29",0ac3a3fe38251f8c68fea47c566365c91b117e58,4,"United Kingdom",17,21,5,3,Symfony2,,,1,,1,1,,,,Symfony2,,,,,,,1,"It is what I know best",No,,,,,,,,,,,,,,,,,,,,,,,
39199,"2015-03-19 13:18:06","2015-03-19 13:19:54",b6d32d46569cdd82ddb94b5090669783b859b31e,1,"Sri Lanka",2,3,3,1,"No Framework",,,,,,,,1,,"No Framework",,,,,,,1,,No,,,,,,,,,,,,,,,,,,,,,,,
39204,"2015-03-19 13:24:03","2015-03-19 13:28:49",13ed7559fbe84d62286aad3f9ad47b87515855b9,2,"South Africa",7,8,1,2,"Zend Framework 2",,,1,,1,1,,,,"Zend Framework 2",,,1,,1,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
39217,"2015-03-19 13:37:10","2015-03-19 13:40:53",01bc4c96cce11cd0cce22ab5ab1f285ddfba6957,4,"Czech Republic",5,10,3,3,,Nette,,1,,1,,1,,,Nette,,,1,1,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39222,"2015-03-19 13:40:50","2015-03-19 13:54:53",d9dfc8afc646efe3d29112a830369bc6078531dd,3,Hungary,2,4,1,3,Nette,,1,,,,,,,,Nette,,1,,,,,,,"Yes, I help with code (including tests)",,,,,,,,,,,,,,,,,,,,,,,Nette
39229,"2015-03-19 13:46:51","2015-03-19 13:50:14",8eee0473c08babff58fc752835ddcd09deea9668,2,Indonesia,4,3,6,1,CodeIgniter,,1,,,,,,,,CodeIgniter,,1,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39235,"2015-03-19 13:58:01","2015-03-19 14:03:24",0aa07d002c4be675ca8ae23c50813ad28c84ffcd,3,"United States",6,13,4,4,Laravel,,1,1,,,1,,,,Laravel,,1,1,,,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
39242,"2015-03-19 14:12:16","2015-03-19 14:16:16",cd04c8bbe44255648034064faa180648f0b3f60b,3,"Czech Republic",7,15,4,3,Nette,,1,1,1,,,,,,Nette,,1,1,1,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39243,"2015-03-19 14:13:11","2015-03-19 14:17:45",f78956b3ea74e39a5dccafed77bd66dea4f019e6,3,Ukraine,4,9,7,1,Symfony2,,,1,,,,,,,Symfony2,,,1,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39246,"2015-03-19 14:15:50","2015-03-19 14:22:44",72d4d1d0e5c8f10fa4996c1a9ee685c2df3b0ef4,3,Brazil,6,8,1,2,Laravel,,,1,,,,,,,Laravel,,,1,,,,,,"Yes, I help with code (including tests)",1,,,,,,,,,,,,,,,,,,,,,,
39254,"2015-03-19 14:24:08","2015-03-19 14:37:56",9d899dfde8f4783e9668cb80cc98b9968bde0f86,2,Brazil,4,5,4,2,Symfony2,,1,1,,,,,1,"Great documentation",Symfony2,,1,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39260,"2015-03-19 14:32:27","2015-03-19 14:36:41",5f4076dc2057de6bc72c5590b26e59a6c8d63251,3,Canada,5,5,5,1,"No Framework",,,,,,,1,,,Laravel,,,,,1,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39266,"2015-03-19 14:36:04","2015-03-19 14:39:40",d58b2ff3214a337e697de8046d6da15b618c3b3d,3,"Czech Republic",11,11,3,4,Nette,,1,,,,1,,,,Laravel,,,1,,,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
39271,"2015-03-19 14:37:13","2015-03-19 14:39:40",9d23146e994dee5c0db7492a7b7ce3c3d69275ea,4,Hungary,5,8,1,2,Laravel,,1,1,,,1,,,,Laravel,,1,1,,,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
39281,"2015-03-19 14:44:07","2015-03-19 14:49:11",95320f221bb624579e895874f96284110f39a2a3,3,"Czech Republic",10,15,5,1,Nette,,,,,1,,,,,Nette,,1,,,1,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39288,"2015-03-19 14:50:18","2015-03-19 14:52:47",d52d3455e87d7d97cec3825f42344cec541fdec4,2,Germany,5,5,4,3,CodeIgniter,,,,,1,,,,,CodeIgniter,,,,,1,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39293,"2015-03-19 14:55:06","2015-03-19 15:03:47",74fd264207f71132829b6574123ce3f26b21494b,2,Brazil,12,4,5,5,"Zend Framework 2",,,,,,,,1,,Symfony2,,,,,,,1,,"Yes, I help with both code and documentation",,,,,,,,,,,,1,,,,,,,,,,,
39296,"2015-03-19 14:57:20","2015-03-19 15:00:02",05eddbc1b3fb546a3caf5bb93b391999d7f67bd6,3,Romania,4,4,5,2,CodeIgniter,,1,1,1,1,,,,,CodeIgniter,,1,1,1,1,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39299,"2015-03-19 14:58:57","2015-03-19 14:59:54",f15ee63e4e464b38487eab6c6f272c9cfa7d289d,3,Romania,5,8,3,2,"We use a CMS for everything",,1,,,1,1,,,,Laravel,,,1,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39307,"2015-03-19 15:01:15","2015-03-19 15:05:40",53393935c9010e533c15203121f200e5f0abd01e,3,"Dominican Republic",4,10,1,1,CodeIgniter,,1,1,1,,1,,,,CodeIgniter,,1,1,1,,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
39324,"2015-03-19 15:19:21","2015-03-19 15:21:34",df7b2d7560882c8ebed1bcb0f019738960543e23,3,France,15,20,6,2,Symfony2,,,1,,,,,,,Symfony2,,,1,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39328,"2015-03-19 15:24:02","2015-03-19 15:28:21",8c3961efdd81588a01b8a9b0d321508980954f44,5,Australia,10,33,5,1,CodeIgniter,,1,,,,,,,,CodeIgniter,,1,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39329,"2015-03-19 15:24:26","2015-03-19 15:28:26",9f47141e0932f26d76b3861a58c305f5e088ea51,3,Brazil,3,5,5,2,"Zend Framework 2",,1,1,,,,,,,"Zend Framework 2",,1,1,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39331,"2015-03-19 15:27:56","2015-03-19 15:30:48",0a64c3b0cf143f4718539809b977e74df8a78f64,3,Portugal,3,3,5,3,CodeIgniter,,1,1,1,,1,,,,CodeIgniter,,1,1,1,,1,,,"Yes, I help with documentation (official docs only)",,,,,,,,,,,,,,,1,,,,,,,,
39351,"2015-03-19 15:41:31","2015-03-19 15:45:31",31d9101447e47bb4b2ad465495906ec6c70df021,2,Philippines,1,1,1,1,CodeIgniter,,1,1,1,,,,,,CodeIgniter,,1,1,1,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39361,"2015-03-19 15:52:31","2015-03-19 15:56:14",af42cd89ed8b7686a3e4f16b0815825e24760d66,3,Germany,9,9,4,5,CodeIgniter,,1,,,,,,,,CodeIgniter,,1,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39366,"2015-03-19 15:59:29","2015-03-19 16:02:56",5c48d818991111ecd82506c34166cbe24c549e93,2,"Czech Republic",8,10,6,1,Nette,,1,,1,,1,,,,Nette,,1,,1,,,,,"Yes, I help with code (including tests)",,,,,,,,,,,,,,,,,,,,,1,,
39385,"2015-03-19 16:29:38","2015-03-19 16:34:01",e5546244bc5c31b4d743f3acdcbce0b8a9990200,2,"Czech Republic",7,8,5,4,Nette,,1,1,,,1,,,,Nette,,1,1,,,1,,,"Yes, I help with both code and documentation",,,,,,,,,,,,,,,,,,,,,1,,
39390,"2015-03-19 16:36:48","2015-03-19 16:43:22",9b4de1570e8d9e36e6ebc73c4090a4ae7ffbbeba,4,Brazil,7,10,1,4,Symfony2,,1,1,1,,1,,,,Symfony2,,1,1,1,,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
39392,"2015-03-19 16:43:49","2015-03-19 16:45:31",c71fa8dfb49468905e49bc87e9cca92fa0df3372,2,"Czech Republic",1,2,2,1,Nette,,,1,,,,,,,Nette,,1,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39394,"2015-03-19 16:44:27","2015-03-19 16:46:55",f631e5fcafdd6ba2a383a6e49d3952638eafdc89,2,Brazil,8,9,5,2,Laravel,,1,1,1,1,1,,,,Laravel,,1,1,1,1,1,,,"Yes, I help with documentation (official docs only)",1,,,,,,,,,,,,,,,,,,,,,,
39398,"2015-03-19 16:47:48","2015-03-19 16:53:03",c495241f0ebf4cda50ba810591f7e83c179d7ef8,2,Brazil,5,6,5,3,Symfony2,,,1,,,,,,,,Respect,1,,,,,,,"Yes, I help with documentation (official docs only)",,,,,,1,,,,,,,,,,,,,,,,,
39403,"2015-03-19 16:52:08","2015-03-19 16:59:15",85a270471e78787b6591997dcea0436c5983fdb9,3,Tanzania,5,5,5,3,"Yii 2",,1,1,,,1,,,,"Yii 2",,1,1,,,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
39404,"2015-03-19 16:52:09","2015-03-19 16:56:04",0539e3e2e5e7c123c1687f4ceec0fe5bf623845b,4,Indonesia,15,20,1,3,"Zend Framework 1",,1,,,,1,,,,CodeIgniter,,1,1,,,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
39418,"2015-03-19 17:09:50","2015-03-19 17:11:36",d8c4e9ead468d3af678b7ba2a9d245e50e2791a7,3,Austria,15,16,6,4,Symfony2,,,1,,1,1,1,,,Symfony2,,,1,1,1,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
39465,"2015-03-19 18:04:19","2015-03-19 18:06:50",b5f5d1373275088bf821edcfceac07e7beb8f377,4,Ukraine,2,4,7,1,Kohana,,,,,,,1,,,Laravel,,,1,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39473,"2015-03-19 18:11:57","2015-03-19 18:59:11",3765554fd47ca215660193dea5c02cca2577a0be,2,"United States",3,12,5,4,"No Framework",,,,,,,1,,,Laravel,,1,1,1,1,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
39480,"2015-03-19 18:26:19","2015-03-19 18:28:58",f375fb89b33996e5181a4080b253f50bf7deccc7,3,"United States",15,20,5,2,Symfony2,,,1,1,1,1,,,,"No Framework",,,,,,,1,n/a,No,,,,,,,,,,,,,,,,,,,,,,,
39509,"2015-03-19 19:11:56","2015-03-19 19:15:37",54bf455ea193235a3af8679489cfbcef2f346154,4,France,15,28,1,4,CodeIgniter,,1,,,,,,,,Slim,,1,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39519,"2015-03-19 19:16:02","2015-03-19 19:17:48",7169a5f8ea0317561c9e6549055a88a6e24c56dd,4,"United States",4,12,2,4,Laravel,,1,1,,,1,1,,,Laravel,,,,,1,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39533,"2015-03-19 19:22:01","2015-03-19 19:24:34",1e6e9d127abe5018bd55f6b1fdd0dd8ad51ec23c,5,"United States",10,10,3,4,Laravel,,1,1,,,1,,,,Laravel,,1,1,,,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
39539,"2015-03-19 19:25:10","2015-03-19 19:29:12",ee4e77dce5fc7b824f621cc11f3073b5218bdcd8,4,"United States",7,15,5,3,Symfony2,,1,1,1,,1,,,,CodeIgniter,,1,1,1,,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
39550,"2015-03-19 19:38:48","2015-03-19 19:43:00",da2b58bbaae9b5584e1247b827e5b217911d8717,4,Venezuela,7,28,4,2,CakePHP,,1,1,,,1,,,,CakePHP,,1,1,,1,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39570,"2015-03-19 19:55:17","2015-03-19 19:55:22",ab570fcaf792d69596a70d6b1ab88d06033d7ab4,1,"United States",3,1,2,1,PHPixie,,1,,,,,,,,PHPixie,,1,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39573,"2015-03-19 20:03:12","2015-03-19 20:06:03",b2696b3ae3dd0ef7ab81ee4d22cb07552d948439,3,Hungary,4,8,4,3,Laravel,,1,,,,,,,,Laravel,,1,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39574,"2015-03-19 20:05:34","2015-03-19 20:09:59",0ba9469bec0604f7c3820dfe784b02cba140ae60,3,Brazil,10,11,5,6,"Zend Framework 2",,,1,,1,,,,,Laravel,,1,1,,1,,,,"Yes, I help with both code and documentation",1,,,,1,,,,,,,,,,,,,,,,,,
39585,"2015-03-19 20:16:34","2015-03-19 20:18:40",1ae9f272c693556a628e7d615ab0184287ae7e89,3,Netherlands,13,14,6,4,"Zend Framework 2",,,,,,,,1,"Old version of website ran ZF1. So logica pick.","Zend Framework 2",,,,,,,1,,"Yes, I help with code (including tests)",,,,,1,,,,,,,,,,,,,,,,,,
39587,"2015-03-19 20:16:38","2015-03-19 20:16:39",77caa5e23a1c68d69165d801ac20f32b7f92a253,3,"United Kingdom",1,1,4,1,PHPixie,,1,,,,,,,,PHPixie,,1,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39599,"2015-03-19 20:27:36","2015-03-19 21:22:01",212af6318dcebf5202b40b8e214b3b4ed31aee25,2,Poland,5,6,1,4,"Zend Framework 2",,,1,,,1,,1,"Zf2 is one of most modular frameworks that I have worked with and it's loose structure is great for projects that use DDD approach.","Zend Framework 2",,,1,1,,1,,,"Yes, I help with documentation (official docs only)",,,,,1,,,,,,,,,,,,,,,,,,
39601,"2015-03-19 20:33:12","2015-03-19 20:37:13",ae55c56bf106135746d517c72fc8a8363162c2ed,3,"New Zealand",4,4,5,1,Laravel,,1,,1,,1,,,,Laravel,,1,1,1,1,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
39602,"2015-03-19 20:33:16","2015-03-19 20:42:14",cc119e51e1f04ecc03e4ab27870ffaaf52138350,3,Poland,15,16,4,7,Symfony2,,,,,1,1,,,,Silex,,1,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39612,"2015-03-19 20:39:17","2015-03-19 20:42:25",b77da27d4779819e9d70667998da75cfb8e9b35a,4,Australia,12,30,5,5,"Company Internal Framework",,,,,,,1,,,Phalcon,,,,,,1,,,No,,,,,,,,,,,,,,,,,,,,,,,
39616,"2015-03-19 20:44:56","2015-03-19 20:44:57",1d5f23b6de019a0fed6dfd6f2fd7d48801ed5d71,2,Ukraine,1,1,3,1,PHPixie,,"Battle tested and bug free",,,,,,,,PHPixie,,1,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39621,"2015-03-19 20:57:31","2015-03-19 20:58:15",a448ae43bec956898b3ce7e090b961dd4a35dbdf,3,Ukraine,3,3,2,2,PHPixie,,1,,,,,,,,PHPixie,,"Battle tested and bug free",,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39624,"2015-03-19 21:04:28","2015-03-19 21:08:26",2f87f7f30c17b4666dc139b738c6ac40372ceb02,4,"United States",10,20,1,3,Laravel,,1,,,,,,,,Laravel,,,1,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39625,"2015-03-19 21:05:30","2015-03-19 21:13:04",cda92b782951064b1d9c1c7bd594724d6ca755d7,4,"United Kingdom",5,10,1,2,"No Framework",,,,,,,,1,,CakePHP,,,,,,,1,,No,,,,,,,,,,,,,,,,,,,,,,,
39641,"2015-03-19 21:20:45","2015-03-19 21:20:29",277ab7a6a962426bd71c5b3296c0b4fe75add96a,1,"United States",3,1,2,1,PHPixie,,1,,,,,,,,PHPixie,,1,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39646,"2015-03-19 21:22:41","2015-03-19 21:37:22",81187bdaf8d73418ee4384cf5abc3b00b556a2b7,4,"United States",15,15,6,3,CodeIgniter,,1,1,,1,,,,,CodeIgniter,,1,1,,1,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39653,"2015-03-19 21:36:39","2015-03-19 21:37:06",ec5db19825a19904e911d85852f4d89b5def8aaf,2,Germany,1,1,3,1,PHPixie,,1,,,,,,,,PHPixie,,"Battle tested and bug free",,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,
39661,"2015-03-19 21:44:16","2015-03-19 22:09:23",bad27234136e199c83e966ea0382949900484594,5,"United States",2,30,3,1,"No Framework",,,,,,,,1,"Sorry. Do not know enough yet to answer this question intelligently.  But I am into PHP seriously and plan on being a factor soon.","No Framework",,,,,,,1,,No,,,,,,,,,,,,,,,,,,,,,,,
